,ID,Phase,Mode,Runtime,Elapsed_Time
83,966effa4-88a8-40fd-bb7a-90ddf0a2ce93,0|1|2|3|4|5|6|7|8|9|10|11|12|15|13|23|25|17|20|16|22|18|21|19|14|24,fast,0.154,0.154
84,5a8cdb37-7a72-4216-91e4-d5c8c2cb0ffe,0|1|2|3|4|5|6|7|8|9|10|11|12|25|24|17|23|22|15|19|13|21|14|16|18|20,fast,0.154,0.154
85,d1e56fa2-c7d3-4171-a4d8-91088ee35ebd,0|1|2|3|4|5|6|7|8|9|10|11|12|24|13|15|19|25|16|14|20|17|21|22|23|18,fast,0.153,0.153
86,02ce0e80-840a-427b-813d-f6a4f73dab67,0|1|2|3|4|5|6|7|8|9|10|11|12|17|13|20|15|14|21|22|16|23|25|24|18|19,fast,0.152,0.152
87,cda67cd2-5bdb-42a2-acf8-87209622410b,0|1|2|3|4|5|6|7|8|9|10|11|12|17|14|25|23|19|22|16|24|15|18|21|20|13,fast,0.153,0.153
88,49c794b4-1ab5-479c-99ca-30e877d3250a,0|1|2|3|4|5|6|7|8|9|10|11|12|18|23|21|17|13|22|16|25|20|14|19|24|15,fast,0.155,0.155
89,598778ec-00d2-4820-898c-10c577627497,0|1|2|3|4|5|6|7|8|9|10|11|12|18|21|20|25|14|15|17|22|16|19|13|24|23,fast,0.155,0.155
90,76eaae5c-585b-4069-b45c-339155505003,0|1|2|3|4|5|6|7|8|9|10|11|12|17|18|22|24|23|21|13|19|14|25|16|20|15,fast,0.155,0.155
91,af20e05b-e324-4e46-b7da-0444c49232a4,0|1|2|3|4|5|6|7|8|9|10|11|12|24|13|21|23|15|19|14|16|17|22|20|25|18,fast,0.155,0.155
92,f9b7a9d7-b766-4344-8322-792b429ae39b,0|1|2|3|4|5|6|7|8|9|10|11|12|14|15|20|25|24|13|22|23|16|19|21|18|17,fast,0.156,0.156
93,8a91c7f7-aa35-4e6c-a26a-2e83c0c38e64,0|1|2|3|4|5|6|7|8|9|10|11|12|15|17|19|16|18|21|13|20|23|22|25|14|24,fast,0.153,0.153
94,747e6840-e432-42a7-a8dd-322cae280051,0|1|2|3|4|5|6|7|8|9|10|11|12|23|20|19|24|13|25|14|22|21|16|17|18|15,fast,0.154,0.154
95,8144fc76-53d9-4fc4-85d1-f31e12b12bd3,0|1|2|3|4|5|6|7|8|9|10|11|12|25|18|14|23|19|13|21|20|24|17|22|16|15,fast,0.153,0.153
96,0b25f1ff-0aa9-42a1-b7bd-78f606f43a7d,0|1|2|3|4|5|6|7|8|9|10|11|12|20|22|17|21|13|16|18|15|19|14|24|25|23,fast,0.155,0.155
97,679571c1-1efe-4208-a2ff-4702c5591704,0|1|2|3|4|5|6|7|8|9|10|11|12|17|14|25|20|18|22|19|16|13|23|15|24|21,fast,0.154,0.154
98,dd6bdedf-65b3-41bd-afbb-27d43421ad13,0|1|2|3|4|5|6|7|8|9|10|11|12|25|23|21|19|18|16|17|20|14|13|24|15|22,fast,0.154,0.154
99,7f3c24e3-2ec3-4b26-905a-4648e343c2f7,0|1|2|3|4|5|6|7|8|9|10|11|12|21|19|15|17|22|20|16|14|18|23|24|25|13,fast,0.154,0.154
100,434d506a-da6f-4639-88f9-58e079d0f4f5,0|1|2|3|4|5|6|7|8|9|10|11|12|20|18|17|13|25|23|22|21|24|16|14|15|19,fast,0.152,0.152
101,98dd132e-1f70-4b43-95f8-0cd6ee71c7c5,0|1|2|3|4|5|6|7|8|9|10|11|12|22|17|13|15|24|14|25|19|20|18|21|23|16,fast,0.153,0.153
102,9bd268c4-92ef-49b7-978f-f73e065de843,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|17|15|16|20|23|14|25|21|22|18|24,fast,0.154,0.154
103,34a4b00f-afc3-4f43-ab7b-bfdbd2877fa5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|24|16|17|21|19|14|22|25|20|23|18|15,fast,0.154,0.154
104,c09911da-6f1c-4ff0-ad81-c921a7e76277,0|1|2|3|4|5|6|7|8|9|10|11|12|17|20|14|22|25|16|18|15|23|21|24|13|19,fast,0.154,0.154
105,be55050a-e4a8-402e-a52e-02c96477abb7,0|1|2|3|4|5|6|7|8|9|10|11|12|21|13|14|24|18|17|23|22|20|19|15|16|25,fast,0.153,0.153
106,a6dff275-0d8c-4421-83cf-748f4dafdd02,0|1|2|3|4|5|6|7|8|9|10|11|12|19|21|16|14|25|13|18|20|15|24|17|23|22,fast,0.153,0.153
107,1aa92688-0958-41fd-8009-d058990647ca,0|1|2|3|4|5|6|7|8|9|10|11|12|17|21|18|24|14|25|16|20|23|15|19|22|13,fast,0.153,0.153
108,57889d8a-4378-4f94-8527-0bce0f3a8229,0|1|2|3|4|5|6|7|8|9|10|11|12|15|19|24|20|23|17|22|21|25|13|16|14|18,fast,0.153,0.153
109,f9425350-968d-45fb-aba3-d6995a9a47a1,0|1|2|3|4|5|6|7|8|9|10|11|12|16|14|23|19|13|22|24|15|17|25|21|18|20,fast,0.153,0.153
110,1a3021cb-5279-4cfa-821d-7c4386772e8d,0|1|2|3|4|5|6|7|8|9|10|11|12|21|14|15|16|25|19|23|24|22|20|13|18|17,fast,0.155,0.155
111,35811a2a-ef2c-475f-9177-3b98f0bdd409,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|19|15|21|25|23|24|17|14|18|16|20,fast,0.153,0.153
112,3ac1de56-0dc2-46d6-8281-aafc87190735,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|14|21|19|16|17|18|25|22|23|15|24,fast,0.153,0.153
113,e575146d-6595-47bf-b547-81f4a912108c,0|1|2|3|4|5|6|7|8|9|10|11|12|20|21|19|22|24|18|17|14|23|25|16|15|13,fast,0.152,0.152
114,84d325a4-a30a-412d-a310-9e5c1a06e0c0,0|1|2|3|4|5|6|7|8|9|10|11|12|15|21|18|14|13|25|24|23|17|22|19|16|20,fast,0.152,0.152
115,c1235f75-bc32-45e2-af68-85d70f106192,0|1|2|3|4|5|6|7|8|9|10|11|12|21|16|14|13|20|22|15|18|17|25|23|19|24,fast,0.152,0.152
116,951daebf-b4b2-4e4f-b91b-e8378fe05f59,0|1|2|3|4|5|6|7|8|9|10|11|12|18|21|17|24|19|25|15|14|22|23|20|16|13,fast,0.154,0.154
117,5927e1d1-99aa-4390-846c-f509d997ad63,0|1|2|3|4|5|6|7|8|9|10|11|12|14|18|25|17|16|22|20|19|24|21|13|23|15,fast,0.152,0.152
118,0d428115-43e6-442c-8d46-45f9ec9ee642,0|1|2|3|4|5|6|7|8|9|10|11|12|20|17|22|25|24|16|13|19|21|18|14|15|23,fast,0.153,0.153
119,c8c0b6a4-7ced-414b-8016-a980d0827639,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|14|22|16|21|15|23|17|24|20|25|18,fast,0.154,0.154
120,1d1d5eb4-756c-4f3d-b377-b98f99b361d1,0|1|2|3|4|5|6|7|8|9|10|11|12|21|15|17|25|19|13|22|14|18|16|23|24|20,fast,0.153,0.153
121,39e60645-4055-4bf1-a174-7f164aa8fa18,0|1|2|3|4|5|6|7|8|9|10|11|12|19|18|25|23|16|14|17|21|22|20|24|13|15,fast,0.156,0.156
122,d64a6c3d-5c5e-452e-8e69-f88c59748ca8,0|1|2|3|4|5|6|7|8|9|10|11|12|16|24|23|19|18|17|22|15|14|25|21|13|20,fast,0.154,0.154
123,bc92677e-ad07-4e75-8c97-e98fd1c515f7,0|1|2|3|4|5|6|7|8|9|10|11|12|21|22|20|15|19|25|17|13|23|14|18|24|16,fast,0.153,0.153
124,5f18c20d-341d-43a2-a697-b028891faa05,0|1|2|3|4|5|6|7|8|9|10|11|12|20|21|13|19|14|17|23|16|15|18|24|25|22,fast,0.153,0.153
125,2e64f5f0-c08b-4467-848a-ee851623e099,0|1|2|3|4|5|6|7|8|9|10|11|12|15|21|20|19|23|18|14|24|13|17|25|22|16,fast,0.153,0.153
126,49acd45d-9a38-438b-9c9a-19096da235d4,0|1|2|3|4|5|6|7|8|9|10|11|12|23|19|15|14|18|13|25|21|17|22|16|24|20,fast,0.154,0.154
127,90ffd6fe-2124-4c3e-880f-0588d9b65fa4,0|1|2|3|4|5|6|7|8|9|10|11|12|23|14|15|16|22|24|19|20|21|13|17|18|25,fast,0.153,0.153
128,e195cce5-8633-4408-bd1e-82e91320b441,0|1|2|3|4|5|6|7|8|9|10|11|12|25|18|17|13|23|22|19|24|14|21|20|15|16,fast,0.154,0.154
129,3299bc2e-2f0b-4bf8-bb0d-0a67d84bc907,0|1|2|3|4|5|6|7|8|9|10|11|12|19|16|22|13|20|24|23|15|21|25|14|17|18,fast,0.153,0.153
130,6e1cdb22-7fa2-46a6-8f5c-198a27ce61d2,0|1|2|3|4|5|6|7|8|9|10|11|12|16|25|14|23|18|17|22|21|19|24|20|15|13,fast,0.159,0.159
131,5a23b3ba-95d5-4829-a689-0d4abbc1917c,0|1|2|3|4|5|6|7|8|9|10|11|12|15|18|25|21|17|22|24|20|19|14|23|13|16,fast,0.154,0.154
132,9b66b31e-a449-4342-bb00-b9c90be1a33d,0|1|2|3|4|5|6|7|8|9|10|11|12|16|23|14|13|22|20|18|25|24|19|15|17|21,fast,0.153,0.153
133,2b85d2af-e64f-4098-99fc-d1afe39b424e,0|1|2|3|4|5|6|7|8|9|10|11|12|22|18|21|19|14|17|16|20|13|15|23|24|25,fast,0.153,0.153
134,b26c5d83-8bfe-47d2-a55d-fec46c7554de,0|1|2|3|4|5|6|7|8|9|10|11|12|23|17|16|14|15|19|22|24|18|21|25|13|20,fast,0.154,0.154
135,b362c870-ab9f-428b-9764-d404b3dbe2ce,0|1|2|3|4|5|6|7|8|9|10|11|12|25|18|14|13|16|24|23|15|22|19|20|21|17,fast,0.154,0.154
136,d962e1d1-a32c-4684-91bd-fd4adc7ec3b3,0|1|2|3|4|5|6|7|8|9|10|11|12|17|20|22|23|25|15|19|14|16|13|21|24|18,fast,0.154,0.154
137,47c8a59e-53b1-46b4-9663-327cee2b3607,0|1|2|3|4|5|6|7|8|9|10|11|12|18|24|15|19|22|20|21|25|17|23|16|14|13,fast,0.153,0.153
138,76ecadc4-5f12-4c2e-95f9-c658330d3b56,0|1|2|3|4|5|6|7|8|9|10|11|12|24|18|23|19|13|20|21|17|15|16|14|22|25,fast,0.153,0.153
139,5f9f78fe-0c6f-4eb6-9bd6-73dfe4cab5a9,0|1|2|3|4|5|6|7|8|9|10|11|12|25|15|17|19|20|22|21|23|24|16|18|14|13,fast,0.152,0.152
140,52e8ba0a-4e8c-4a31-8945-c33fa7e1d630,0|1|2|3|4|5|6|7|8|9|10|11|12|25|19|24|14|22|18|21|17|15|20|16|13|23,fast,0.153,0.153
141,3f08af74-01f8-4fd3-b031-64d6e1d143ed,0|1|2|3|4|5|6|7|8|9|10|11|12|17|20|19|25|16|21|24|13|14|22|23|18|15,fast,0.153,0.153
142,7d3de416-8d0d-426a-9b87-adc4522a6c5f,0|1|2|3|4|5|6|7|8|9|10|11|12|16|24|13|20|15|22|17|18|25|14|19|21|23,fast,0.152,0.152
143,2813c760-5fcf-4750-a6ab-de0885eb2abe,0|1|2|3|4|5|6|7|8|9|10|11|12|15|23|24|20|17|16|14|18|13|25|21|22|19,fast,0.153,0.153
144,1a0c1e5c-6165-4f90-af7b-a7d517699bbf,0|1|2|3|4|5|6|7|8|9|10|11|12|20|14|24|25|23|13|22|15|21|18|17|19|16,fast,0.155,0.155
145,d30c635e-5c55-4b78-852f-179fbdd3a6b4,0|1|2|3|4|5|6|7|8|9|10|11|12|20|13|23|15|19|16|18|25|14|22|24|17|21,fast,0.152,0.152
146,437d2568-375b-432e-b466-0011e293186a,0|1|2|3|4|5|6|7|8|9|10|11|12|16|18|20|13|15|21|19|23|24|17|14|22|25,fast,0.152,0.152
147,6fe1f883-6fad-4535-b324-3406705f5076,0|1|2|3|4|5|6|7|8|9|10|11|12|21|17|25|20|19|18|22|13|14|15|16|24|23,fast,0.152,0.152
148,7615db44-e82b-4729-aba5-42a983b26f93,0|1|2|3|4|5|6|7|8|9|10|11|12|25|20|22|15|23|14|19|18|21|24|16|13|17,fast,0.152,0.152
149,ae231dd3-78a2-4c7f-90a5-d271d35baba8,0|1|2|3|4|5|6|7|8|9|10|11|12|20|25|18|14|16|23|19|13|15|17|22|21|24,fast,0.154,0.154
