,ID,Phase,Mode,Runtime,Elapsed_Time
98,70bab814-fa24-4c8e-aa24-c35cddf62c83,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|22|15|19|17|16|14|21|18|20|,fast,0.116,0.116
99,d3bc984a-1210-4ed1-a845-b201b3a1d29a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|14|22|17|23|18|21|20|16|15|,fast,0.116,0.116
100,34f51273-25c1-4f50-b70c-c0f6f8675fd1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|20|22|23|14|15|16|17|21|19|,fast,0.116,0.116
101,785fe0f1-ae1d-4e26-a4c9-673c80d33cdf,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|14|17|23|21|18|16|22|19|20|,fast,0.117,0.117
102,1a5bcb80-b460-4d03-b169-44bc611deda1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|16|18|17|14|23|19|21|22|15|,fast,0.118,0.118
103,c969df1c-0a90-44c5-af7d-c2fb5a4cb6ef,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|17|22|16|18|19|14|23|20|15|,fast,0.116,0.116
104,609db7e3-ef71-4a1f-9b03-38226917b1e2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|18|15|22|21|23|17|14|20|16|,fast,0.118,0.118
105,a8ba1956-793c-4bb5-b17f-c83087c0e08d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|16|22|17|23|19|14|21|18|15|,fast,0.116,0.116
106,71c37700-d440-458a-b2b9-d5c0c92993ab,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|19|18|23|15|17|16|22|14|20|,fast,0.117,0.117
107,01a9cc68-efa8-4e59-aeff-72ed4bb39917,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|17|19|22|20|21|14|23|16|18|,fast,0.117,0.117
108,4e251e42-fd67-47e3-b4a4-49da2d4918e0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|20|14|19|21|22|23|18|17|16|,fast,0.116,0.116
109,3fa13582-46d5-4184-87c8-c2384161496c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|18|15|21|17|14|22|23|20|16|,fast,0.117,0.117
110,53bc2c7e-5803-41bc-9892-dc279108d8d2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|18|17|15|23|19|16|21|14|20|,fast,0.117,0.117
111,37a70b5a-397a-4fb1-94c8-d0d870a7a2b6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|17|18|23|16|20|15|21|22|19|,fast,0.117,0.117
112,aea2f931-2c7e-49b8-9fa8-1bfded26b506,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|21|20|16|15|22|18|17|23|19|,fast,0.118,0.118
113,f71300a7-6783-4acf-9bd9-9b945522f4c3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|21|22|20|14|19|18|17|23|15|,fast,0.118,0.118
114,9e7ae860-84d9-4829-ba84-16d90dbdd76e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|15|18|16|17|14|23|22|19|,fast,0.117,0.117
115,24c34592-aaf6-4c8b-be9d-a7338e7ed709,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|23|16|20|18|21|22|14|15|19|,fast,0.116,0.116
116,6f337015-febf-41d2-8e3e-236994066c5f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|15|17|14|20|16|18|23|22|21|,fast,0.116,0.116
117,86dda325-a646-4aed-aea2-af2504894b3d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|17|14|21|15|18|22|20|23|,fast,0.116,0.116
118,df32dd35-3bfe-43f9-b9b8-374c2737339d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|22|17|23|20|15|21|14|18|16|,fast,0.117,0.117
