,ID,Phase,Mode,Runtime,Elapsed_Time
45,c0d3b7b0-fb4f-4e88-a3ac-495bb84a4bb1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|23|17|15|21|20|14|18|22|,fast,0.146,0.146
46,3f46d368-47c4-4ce6-baf7-ec7c43c922cd,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|21|15|23|17|20|14|19|18|22|,fast,0.148,0.148
47,cd8a7bfd-7bd5-46de-afd3-753588b14a0b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|17|23|16|15|21|18|14|19|22|,fast,0.147,0.147
48,9da94762-1f2c-4cc7-858d-7d225a646ffd,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|17|21|23|14|15|20|18|22|19|,fast,0.147,0.147
49,38f896f3-5fa3-4435-8e30-da77e8de55ad,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|14|17|21|16|20|23|15|22|19|,fast,0.146,0.146
50,03b0acd1-d920-4653-8c9e-fd7d4d4c7124,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|20|21|22|17|23|16|18|14|15|,fast,0.147,0.147
51,18fda790-90de-4e09-8ceb-9fe8a71d621c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|18|16|19|22|23|17|14|15|,fast,0.145,0.145
52,fff6d508-e680-4000-95b2-e133929e9483,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|20|18|23|14|22|16|21|19|17|,fast,0.148,0.148
53,cba336fb-79e7-419e-b706-5d3aaa0845f6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|19|16|17|22|21|15|14|23|18|,fast,0.146,0.146
54,5ab87d90-e255-4193-b551-aa16524fc38f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|22|15|17|14|20|23|16|21|19|,fast,0.146,0.146
55,65749d88-3daa-44ad-8134-ea68ac1e1bbe,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|23|18|20|16|19|14|17|15|21|,fast,0.145,0.145
56,3acceada-7596-4876-b95a-a0211ea36e79,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|22|14|20|19|23|15|17|16|18|,fast,0.147,0.147
57,ae6570e5-e770-4d8d-8fd4-44f780b8c68e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|22|17|15|23|19|16|21|20|14|,fast,0.147,0.147
58,e5d3fd34-9ba1-4186-a7ee-a395e0ed5dac,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|21|23|22|15|17|18|14|20|16|,fast,0.146,0.146
59,dbf2fd2b-05cc-4517-801d-2fab42f85463,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|23|16|21|18|14|17|22|19|20|,fast,0.145,0.145
60,1c6de2d8-432b-40b8-b699-a7f33030a83e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|18|22|21|17|23|20|14|16|15|,fast,0.146,0.146
61,97134fc3-ee80-485a-b40a-ed99ec52d089,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|23|14|22|21|18|20|19|17|,fast,0.146,0.146
62,629a6425-1f96-4bef-811e-9086073d6355,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|16|14|18|19|17|20|22|21|15|,fast,0.146,0.146
63,68121817-f70b-466f-9138-908e37e0bc50,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|14|19|20|18|15|21|23|22|17|,fast,0.147,0.147
64,af4fae00-deb3-4f04-951d-22a994fe3c6d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|17|20|15|18|23|16|22|14|21|,fast,0.146,0.146
65,53adb405-0123-4053-bc7a-78c6fbd81ef1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|20|22|21|17|23|18|15|14|19|,fast,0.145,0.145
66,0314cd43-50b1-496a-9640-202aff63c496,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|17|15|18|21|14|20|22|23|19|,fast,0.146,0.146
67,cd91d228-2d78-4999-8687-a0a2eba1d31c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|15|16|20|18|17|21|23|22|14|,fast,0.146,0.146
68,15c7df9b-8ab6-4b3e-8261-674f26a35bc3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|18|16|20|15|17|19|21|22|23|,fast,0.147,0.147
